시도,시군구,생년,RFID구분,축종,품종,마릿수
"충청남도","천안시","2006","외장형","개","차이니즈 크레스티드 독",2
"충청남도","천안시","2006","외장형","개","치와와",4
"충청남도","천안시","2006","인식표","개","치와와",1
"충청남도","천안시","2006","내장형","개","치와와",3
"충청남도","천안시","2006","외장형","개","캐벌리어 킹 찰스 스파니엘",3
"충청남도","천안시","2006","외장형","개","코카 스파니엘",7
"충청남도","천안시","2006","내장형","개","코카 스파니엘",2
"충청남도","천안시","2006","외장형","개","토이 맨체스터 테리어",1
"충청남도","천안시","2006","외장형","개","토이 푸들",2
"충청남도","천안시","2006","인식표","개","토이 푸들",2
"충청남도","천안시","2006","외장형","개","페키니즈",4
"충청남도","천안시","2006","내장형","개","페키니즈",4
"충청남도","천안시","2006","외장형","개","포메라니안",9
"충청남도","천안시","2006","인식표","개","포메라니안",3
"충청남도","천안시","2006","내장형","개","포메라니안",3
"충청남도","천안시","2006","외장형","개","푸들",22
"충청남도","천안시","2006","인식표","개","푸들",6
"충청남도","천안시","2006","내장형","개","푸들",9
"충청남도","천안시","2006","외장형","개","풍산견",1
"충청남도","천안시","2006","외장형","개","화이트테리어",1
"충청남도","천안시","2007","외장형","개","골든 리트리버",1
"충청남도","천안시","2007","외장형","개","기타",3
"충청남도","천안시","2007","내장형","개","꼬똥 드 뚤레아",1
"충청남도","천안시","2007","외장형","개","닥스훈트",2
"충청남도","천안시","2007","인식표","개","닥스훈트",1
"충청남도","천안시","2007","내장형","개","닥스훈트",3
"충청남도","천안시","2007","외장형","개","말티즈",105
"충청남도","천안시","2007","인식표","개","말티즈",24
"충청남도","천안시","2007","내장형","개","말티즈",42
"충청남도","천안시","2007","외장형","개","미니어쳐 슈나우저",1
"충청남도","천안시","2007","내장형","개","미니어쳐 푸들",1
"충청남도","천안시","2007","외장형","개","미니어쳐 핀셔",8
"충청남도","천안시","2007","인식표","개","미니어쳐 핀셔",1
"충청남도","천안시","2007","내장형","개","미니어쳐 핀셔",2
"충청남도","천안시","2007","외장형","개","믹스견",34
"충청남도","천안시","2007","인식표","개","믹스견",9
"충청남도","천안시","2007","내장형","개","믹스견",12
"충청남도","천안시","2007","외장형","개","보스턴 테리어",1
"충청남도","천안시","2007","외장형","개","불 테리어",1
"충청남도","천안시","2007","외장형","개","불독",1
"충청남도","천안시","2007","내장형","개","비글",1
"충청남도","천안시","2007","외장형","개","비숑 프리제",1
"충청남도","천안시","2007","인식표","개","비숑 프리제",1
"충청남도","천안시","2007","내장형","개","비숑 프리제",2
"충청남도","천안시","2007","외장형","개","빠삐용",1
"충청남도","천안시","2007","내장형","개","빠삐용",1
"충청남도","천안시","2007","내장형","개","삽살개",4
"충청남도","천안시","2007","외장형","개","셔틀랜드 쉽독",1
"충청남도","천안시","2007","외장형","개","슈나우져",8
"충청남도","천안시","2007","인식표","개","슈나우져",3
"충청남도","천안시","2007","내장형","개","슈나우져",4
"충청남도","천안시","2007","외장형","개","스피츠",2
"충청남도","천안시","2007","인식표","개","스피츠",1
"충청남도","천안시","2007","내장형","개","스피츠",2
"충청남도","천안시","2007","외장형","개","시츄",45
"충청남도","천안시","2007","인식표","개","시츄",4
"충청남도","천안시","2007","내장형","개","시츄",19
"충청남도","천안시","2007","외장형","개","실키테리어",1
"충청남도","천안시","2007","외장형","개","아메리칸 코카 스파니엘",1
"충청남도","천안시","2007","내장형","개","아메리칸 코카 스파니엘",1
"충청남도","천안시","2007","외장형","개","아키다",1
"충청남도","천안시","2007","외장형","개","아프간 하운드",1
"충청남도","천안시","1998","외장형","개","요크셔 테리어",5
"충청남도","천안시","1998","외장형","개","진도견",1
"충청남도","천안시","1998","외장형","개","치와와",1
"충청남도","천안시","1998","외장형","개","푸들",1
"충청남도","천안시","1998","내장형","개","푸들",1
"충청남도","천안시","1999","외장형","개","말티즈",1
"충청남도","천안시","1999","내장형","개","말티즈",2
"충청남도","천안시","1999","인식표","개","미니어쳐 핀셔",1
"충청남도","천안시","1999","외장형","개","믹스견",1
"충청남도","천안시","1999","인식표","개","믹스견",1
"충청남도","천안시","1999","외장형","개","시츄",5
"충청남도","천안시","1999","외장형","개","요크셔 테리어",2
"충청남도","천안시","1999","내장형","개","요크셔 테리어",2
"충청남도","천안시","1999","인식표","개","진도견",1
"충청남도","천안시","1999","외장형","개","치와와",1
"충청남도","천안시","1999","외장형","개","퍼그",1
"충청남도","천안시","1999","외장형","개","포메라니안",1
"충청남도","천안시","1999","외장형","개","푸들",1
"충청남도","천안시","1999","내장형","개","프렌치 불독",1
"충청남도","천안시","2000","외장형","개","말티즈",25
"충청남도","천안시","2000","내장형","개","말티즈",7
"충청남도","천안시","2000","외장형","개","미니어쳐 핀셔",1
"충청남도","천안시","2000","내장형","개","미니어쳐 핀셔",1
"충청남도","천안시","2000","외장형","개","믹스견",8
"충청남도","천안시","2000","내장형","개","믹스견",4
"충청남도","천안시","2000","외장형","개","슈나우져",3
"충청남도","천안시","2000","내장형","개","슈나우져",1
"충청남도","천안시","2000","외장형","개","시츄",15
"충청남도","천안시","2000","인식표","개","시츄",1
"충청남도","천안시","2000","내장형","개","시츄",4
"충청남도","천안시","2000","외장형","개","요크셔 테리어",8
"충청남도","천안시","2000","인식표","개","요크셔 테리어",2
"충청남도","천안시","2000","내장형","개","요크셔 테리어",3
"충청남도","천안시","2000","외장형","개","진도견",1
"충청남도","천안시","2000","내장형","개","퍼그",1
"충청남도","천안시","2000","외장형","개","페키니즈",1
"충청남도","천안시","2000","내장형","개","페키니즈",1
"충청남도","천안시","2000","외장형","개","포메라니안",1
"충청남도","천안시","2000","외장형","개","푸들",2
"충청남도","천안시","2000","인식표","개","푸들",1
"충청남도","천안시","2000","내장형","개","푸들",1
"충청남도","천안시","2000","외장형","개","풍산견",1
"충청남도","천안시","2000","외장형","개","핏불테리어",1
"충청남도","천안시","2001","외장형","개","기타",2
"충청남도","천안시","2001","인식표","개","기타",1
"충청남도","천안시","2001","외장형","개","말티즈",21
"충청남도","천안시","2001","인식표","개","말티즈",2
"충청남도","천안시","2001","내장형","개","말티즈",8
"충청남도","천안시","2001","외장형","개","미니어쳐 슈나우저",1
"충청남도","천안시","2001","내장형","개","미니어쳐 푸들",1
"충청남도","천안시","2001","외장형","개","미니어쳐 핀셔",3
"충청남도","천안시","2001","내장형","개","미니어쳐 핀셔",1
"충청남도","천안시","2021","내장형","개","진도견",68
"충청남도","천안시","2021","내장형","개","차우차우",2
"충청남도","천안시","2021","내장형","개","차이니즈 크레스티드 독",1
"충청남도","천안시","2021","외장형","개","치와와",99
"충청남도","천안시","2021","내장형","개","치와와",36
"충청남도","천안시","2021","외장형","개","카네 코르소",2
"충청남도","천안시","2021","외장형","개","캐벌리어 킹 찰스 스파니엘",5
"충청남도","천안시","2021","내장형","개","캐벌리어 킹 찰스 스파니엘",2
"충청남도","천안시","2021","외장형","개","코카 스파니엘",5
"충청남도","천안시","2021","내장형","개","코카 스파니엘",1
"충청남도","천안시","2021","외장형","개","콜리",1
"충청남도","천안시","2012","외장형","개","시츄",72
"충청남도","천안시","2012","인식표","개","시츄",19
"충청남도","천안시","2012","내장형","개","시츄",61
"충청남도","천안시","2012","외장형","개","실키테리어",2
"충청남도","천안시","2012","내장형","개","실키테리어",1
"충청남도","천안시","2012","외장형","개","아메리칸 코카 스파니엘",1
"충청남도","천안시","2012","내장형","개","아메리칸 코카 스파니엘",2
"충청남도","천안시","2012","외장형","개","올드 잉글리쉬 쉽독",1
"충청남도","천안시","2012","인식표","개","올드 잉글리쉬 쉽독",3
"충청남도","천안시","2012","내장형","개","올드 잉글리쉬 쉽독",2
"충청남도","천안시","2012","외장형","개","요크셔 테리어",65
"충청남도","천안시","2012","인식표","개","요크셔 테리어",6
"충청남도","천안시","2012","내장형","개","요크셔 테리어",40
"충청남도","천안시","2012","내장형","개","웰시 코기 카디건",1
"충청남도","천안시","2012","외장형","개","웰시 코기 펨브로크",6
"충청남도","천안시","2012","인식표","개","웰시 코기 펨브로크",2
"충청남도","천안시","2012","내장형","개","웰시 코기 펨브로크",5
"충청남도","천안시","2012","외장형","개","이탈리안 그레이 하운드",1
"충청남도","천안시","2012","내장형","개","이탈리안 그레이 하운드",1
"충청남도","천안시","2012","내장형","개","잉글리쉬 세터",1
"충청남도","천안시","2012","내장형","개","잉글리쉬 코카 스파니엘",2
"충청남도","천안시","2012","외장형","개","재패니즈 스피츠",4
"충청남도","천안시","2012","외장형","개","잭 러셀 테리어",1
"충청남도","천안시","2012","내장형","개","잭 러셀 테리어",1
"충청남도","천안시","2012","내장형","개","저먼 셰퍼드 독",1
"충청남도","천안시","2012","외장형","개","제페니즈칭",3
"충청남도","천안시","2012","외장형","개","진도견",35
"충청남도","천안시","2012","인식표","개","진도견",11
"충청남도","천안시","2012","내장형","개","진도견",15
"충청남도","천안시","2012","외장형","개","차우차우",1
"충청남도","천안시","2012","인식표","개","차우차우",1
"충청남도","천안시","2012","외장형","개","치와와",32
"충청남도","천안시","2012","인식표","개","치와와",5
"충청남도","천안시","2012","내장형","개","치와와",32
"충청남도","천안시","2012","외장형","개","카네 코르소",1
"충청남도","천안시","2012","외장형","개","코카 스파니엘",15
"충청남도","천안시","2012","인식표","개","코카 스파니엘",3
"충청남도","천안시","2012","내장형","개","코카 스파니엘",11
"충청남도","천안시","2012","내장형","개","키슈",1
"충청남도","천안시","2012","외장형","개","토이 푸들",16
"충청남도","천안시","2012","인식표","개","토이 푸들",8
"충청남도","천안시","2012","내장형","개","토이 푸들",10
"충청남도","천안시","2012","외장형","개","퍼그",1
"충청남도","천안시","2012","인식표","개","퍼그",1
"충청남도","천안시","2012","내장형","개","퍼그",2
"충청남도","천안시","2012","외장형","개","페키니즈",12
"충청남도","천안시","2012","인식표","개","페키니즈",3
"충청남도","천안시","2012","내장형","개","페키니즈",7
"충청남도","천안시","2012","외장형","개","포메라니안",95
"충청남도","천안시","2012","인식표","개","포메라니안",16
"충청남도","천안시","2017","외장형","개","시바",9
"충청남도","천안시","2017","인식표","개","시바",5
"충청남도","천안시","2017","내장형","개","시바",35
"충청남도","천안시","2017","외장형","개","시베리안 허스키",7
"충청남도","천안시","2017","인식표","개","시베리안 허스키",4
"충청남도","천안시","2017","내장형","개","시베리안 허스키",10
"충청남도","천안시","2017","외장형","개","시츄",18
"충청남도","천안시","2017","인식표","개","시츄",12
"충청남도","천안시","2017","내장형","개","시츄",45
"충청남도","천안시","2017","인식표","개","아메리칸 코카 스파니엘",1
"충청남도","천안시","2017","내장형","개","아메리칸 코카 스파니엘",1
"충청남도","천안시","2017","인식표","개","아메리칸 핏불 테리어",1
"충청남도","천안시","2017","내장형","개","아메리칸 핏불 테리어",2
"충청남도","천안시","2017","외장형","개","아메리칸불리",1
"충청남도","천안시","2017","내장형","개","아메리칸불리",3
"충청남도","천안시","2017","인식표","개","아키다",1
"충청남도","천안시","2017","내장형","개","알라스칸 말라뮤트",1
"충청남도","천안시","2017","내장형","개","오스트랄리안 셰퍼드 독",1
"충청남도","천안시","2017","외장형","개","올드 잉글리쉬 불독",4
"충청남도","천안시","2017","내장형","개","올드 잉글리쉬 불독",3
"충청남도","천안시","2007","외장형","개","요크셔 테리어",39
"충청남도","천안시","2007","인식표","개","요크셔 테리어",7
"충청남도","천안시","2007","내장형","개","요크셔 테리어",17
"충청남도","천안시","2007","외장형","개","웰시 코기 펨브로크",1
"충청남도","천안시","2007","외장형","개","제페니즈칭",1
"충청남도","천안시","2007","외장형","개","진도견",2
"충청남도","천안시","2007","인식표","개","진도견",2
"충청남도","천안시","2007","외장형","개","치와와",9
"충청남도","천안시","2007","인식표","개","치와와",3
"충청남도","천안시","2007","내장형","개","치와와",3
"충청남도","천안시","2007","외장형","개","코카 스파니엘",6
"충청남도","천안시","2007","인식표","개","코카 스파니엘",1
"충청남도","천안시","2007","외장형","개","토이 푸들",2
"충청남도","천안시","2007","인식표","개","토이 푸들",1
"충청남도","천안시","2007","내장형","개","토이 푸들",2
"충청남도","천안시","2007","외장형","개","퍼그",1
"충청남도","천안시","2007","외장형","개","페키니즈",8
"충청남도","천안시","2007","인식표","개","페키니즈",2
"충청남도","천안시","2007","내장형","개","페키니즈",4
"충청남도","천안시","2007","외장형","개","포메라니안",17
"충청남도","천안시","2007","인식표","개","포메라니안",2
"충청남도","천안시","2007","내장형","개","포메라니안",10
"충청남도","천안시","2007","외장형","개","푸들",22
"충청남도","천안시","2007","인식표","개","푸들",6
"충청남도","천안시","2007","내장형","개","푸들",16
"충청남도","천안시","2007","외장형","개","풍산견",2
"충청남도","천안시","2007","내장형","개","풍산견",1
"충청남도","천안시","2007","외장형","개","화이트테리어",1
"충청남도","천안시","2007","내장형","개","휘펫",1
"충청남도","천안시","2008","외장형","개","골든 리트리버",2
"충청남도","천안시","2008","인식표","개","골든 리트리버",1
"충청남도","천안시","2008","내장형","개","기타",1
"충청남도","천안시","2008","외장형","개","꼬똥 드 뚤레아",1
"충청남도","천안시","2008","내장형","개","꼬똥 드 뚤레아",1
"충청남도","천안시","2008","외장형","개","닥스훈트",6
"충청남도","천안시","2008","인식표","개","닥스훈트",1
"충청남도","천안시","2008","내장형","개","닥스훈트",2
"충청남도","천안시","2008","내장형","개","도베르만",1
"충청남도","천안시","2008","내장형","개","도사",1
"충청남도","천안시","2008","인식표","개","말라뮤트",1
"충청남도","천안시","2008","외장형","개","말티즈",133
"충청남도","천안시","2008","인식표","개","말티즈",26
"충청남도","천안시","2008","내장형","개","말티즈",67
"충청남도","천안시","2008","내장형","개","미니어쳐 슈나우저",2
"충청남도","천안시","2008","외장형","개","미니어쳐 푸들",2
"충청남도","천안시","2008","외장형","개","미니어쳐 핀셔",10
"충청남도","천안시","2008","인식표","개","미니어쳐 핀셔",5
"충청남도","천안시","2008","내장형","개","미니어쳐 핀셔",4
"충청남도","천안시","2008","외장형","개","믹스견",37
"충청남도","천안시","2008","인식표","개","믹스견",9
"충청남도","천안시","2008","내장형","개","믹스견",20
"충청남도","천안시","2008","외장형","개","비글",2
"충청남도","천안시","2008","내장형","개","비글",1
"충청남도","천안시","2008","내장형","개","빠삐용",1
"충청남도","천안시","2008","내장형","개","사모예드",1
"충청남도","천안시","2008","내장형","개","삽살개",4
"충청남도","천안시","2008","외장형","개","셔틀랜드 쉽독",1
"충청남도","천안시","2008","외장형","개","슈나우져",11
"충청남도","천안시","2008","내장형","개","슈나우져",8
"충청남도","천안시","2008","외장형","개","스피츠",6
"충청남도","천안시","2008","내장형","개","스피츠",1
"충청남도","천안시","2008","내장형","개","시베리안 허스키",1
"충청남도","천안시","2008","외장형","개","시츄",54
"충청남도","천안시","2008","인식표","개","시츄",6
"충청남도","천안시","2008","내장형","개","시츄",36
"충청남도","천안시","2008","외장형","개","아메리칸 코카 스파니엘",1
"충청남도","천안시","2008","인식표","개","아메리칸 코카 스파니엘",1
"충청남도","천안시","2008","내장형","개","아메리칸 코카 스파니엘",2
"충청남도","천안시","2008","외장형","개","알라스칸 말라뮤트",1
"충청남도","천안시","2008","외장형","개","요크셔 테리어",42
"충청남도","천안시","2008","인식표","개","요크셔 테리어",9
"충청남도","천안시","2008","내장형","개","요크셔 테리어",24
"충청남도","천안시","2008","외장형","개","웰시 코기 펨브로크",1
"충청남도","천안시","2008","내장형","개","웰시 코기 펨브로크",1
"충청남도","천안시","2008","외장형","개","재패니즈 스피츠",1
"충청남도","천안시","2008","내장형","개","재패니즈 스피츠",1
"충청남도","천안시","2008","외장형","개","제페니즈칭",2
"충청남도","천안시","2008","외장형","개","진도견",9
"충청남도","천안시","2008","인식표","개","진도견",4
"충청남도","천안시","2008","외장형","개","치와와",14
"충청남도","천안시","2008","인식표","개","치와와",5
"충청남도","천안시","2008","내장형","개","치와와",5
"충청남도","천안시","2008","외장형","개","코카 스파니엘",6
"충청남도","천안시","2008","인식표","개","코카 스파니엘",1
"충청남도","천안시","2008","내장형","개","코카 스파니엘",3
"충청남도","천안시","2008","외장형","개","토이 푸들",7
"충청남도","천안시","2008","인식표","개","토이 푸들",2
"충청남도","천안시","2008","내장형","개","토이 푸들",3
"충청남도","천안시","2008","외장형","개","퍼그",1
"충청남도","천안시","2008","외장형","개","페키니즈",6
"충청남도","천안시","2008","내장형","개","페키니즈",3
"충청남도","천안시","2008","외장형","개","포메라니안",13
"충청남도","천안시","2001","외장형","개","믹스견",5
"충청남도","천안시","2001","내장형","개","믹스견",3
"충청남도","천안시","2001","내장형","개","보더 콜리",1
"충청남도","천안시","2001","외장형","개","보스턴 테리어",1
"충청남도","천안시","2001","외장형","개","비글",1
"충청남도","천안시","2001","외장형","개","빠삐용",1
"충청남도","천안시","2001","외장형","개","슈나우져",3
"충청남도","천안시","2001","내장형","개","슈나우져",2
"충청남도","천안시","2001","외장형","개","시츄",19
"충청남도","천안시","2017","외장형","개","올드 잉글리쉬 쉽독",3
"충청남도","천안시","2017","내장형","개","올드 잉글리쉬 쉽독",2
"충청남도","천안시","2017","외장형","개","요크셔 테리어",19
"충청남도","천안시","2017","인식표","개","요크셔 테리어",7
"충청남도","천안시","2017","내장형","개","요크셔 테리어",29
"충청남도","천안시","2017","외장형","개","웰시 코기 카디건",1
"충청남도","천안시","2017","내장형","개","웰시 코기 카디건",1
"충청남도","천안시","2017","외장형","개","웰시 코기 펨브로크",25
"충청남도","천안시","2017","인식표","개","웰시 코기 펨브로크",7
"충청남도","천안시","2017","내장형","개","웰시 코기 펨브로크",42
"충청남도","천안시","2017","외장형","개","이탈리안 그레이 하운드",5
"충청남도","천안시","2017","인식표","개","이탈리안 그레이 하운드",2
"충청남도","천안시","2017","내장형","개","이탈리안 그레이 하운드",7
"충청남도","천안시","2017","인식표","개","잉글리쉬 코카 스파니엘",1
"충청남도","천안시","2017","외장형","개","재패니즈 스피츠",4
"충청남도","천안시","2017","내장형","개","재패니즈 스피츠",2
"충청남도","천안시","2017","외장형","개","잭 러셀 테리어",1
"충청남도","천안시","2017","내장형","개","잭 러셀 테리어",3
"충청남도","천안시","2017","인식표","개","제페니즈칭",1
"충청남도","천안시","2017","내장형","개","제페니즈칭",1
"충청남도","천안시","2017","외장형","개","진도견",28
"충청남도","천안시","2017","인식표","개","진도견",17
"충청남도","천안시","2017","내장형","개","진도견",42
"충청남도","천안시","2017","인식표","개","차우차우",1
"충청남도","천안시","2017","내장형","개","차우차우",1
"충청남도","천안시","2017","외장형","개","치와와",49
"충청남도","천안시","2017","인식표","개","치와와",19
"충청남도","천안시","2017","내장형","개","치와와",99
"충청남도","천안시","2017","외장형","개","카네 코르소",1
"충청남도","천안시","2017","내장형","개","카네 코르소",1
"충청남도","천안시","2021","외장형","개","토이 푸들",83
"충청남도","천안시","2021","내장형","개","토이 푸들",15
"충청남도","천안시","2021","외장형","개","퍼그",10
"충청남도","천안시","2021","내장형","개","퍼그",2
"충청남도","천안시","2021","외장형","개","페키니즈",2
"충청남도","천안시","2021","내장형","개","페키니즈",2
"충청남도","천안시","2021","외장형","개","페터데일테리어",1
"충청남도","천안시","2021","외장형","개","포메라니안",378
"충청남도","천안시","2021","내장형","개","포메라니안",104
"충청남도","천안시","2021","외장형","개","폭스테리어",1
"충청남도","천안시","2021","내장형","개","폭스테리어",1
"충청남도","천안시","2021","외장형","개","푸들",271
"충청남도","천안시","2021","내장형","개","푸들",131
"충청남도","천안시","2021","외장형","개","풍산견",6
"충청남도","천안시","2021","내장형","개","풍산견",4
"충청남도","천안시","2021","외장형","개","프렌치 불독",35
"충청남도","천안시","2021","내장형","개","프렌치 불독",23
"충청남도","천안시","2021","외장형","개","화이트테리어",4
"충청남도","천안시","2021","내장형","개","화이트테리어",1
"충청남도","천안시","2021","외장형","개","휘펫",1
"충청남도","천안시","2022","외장형","개","골든 리트리버",23
"충청남도","천안시","2022","내장형","개","골든 리트리버",19
"충청남도","천안시","2022","외장형","개","그레이 하운드",3
"충청남도","천안시","2022","내장형","개","그레이트 덴",2
"충청남도","천안시","2022","외장형","개","기타",30
"충청남도","천안시","2022","내장형","개","기타",12
"충청남도","천안시","2022","외장형","개","꼬똥 드 뚤레아",1
"충청남도","천안시","2022","내장형","개","꼬똥 드 뚤레아",4
"충청남도","천안시","2022","내장형","개","노퍽 테리어",1
"충청남도","천안시","2022","외장형","개","닥스훈트",17
"충청남도","천안시","2022","내장형","개","닥스훈트",7
"충청남도","천안시","2022","외장형","개","도베르만",1
"충청남도","천안시","2022","내장형","개","도베르만",4
"충청남도","천안시","2022","외장형","개","라브라도 리트리버",21
"충청남도","천안시","2022","내장형","개","라브라도 리트리버",8
"충청남도","천안시","2012","내장형","개","포메라니안",80
"충청남도","천안시","2008","인식표","개","포메라니안",2
"충청남도","천안시","2008","내장형","개","포메라니안",10
"충청남도","천안시","2008","내장형","개","포인터",1
"충청남도","천안시","2008","외장형","개","푸들",38
"충청남도","천안시","2008","인식표","개","푸들",16
"충청남도","천안시","2008","내장형","개","푸들",27
"충청남도","천안시","2008","내장형","개","풍산견",1
"충청남도","천안시","2008","인식표","개","프렌치 불독",1
"충청남도","천안시","2008","외장형","개","화이트테리어",1
"충청남도","천안시","2009","외장형","개","골든 리트리버",2
"충청남도","천안시","2010","인식표","개","코카 스파니엘",1
"충청남도","천안시","2010","내장형","개","코카 스파니엘",6
"충청남도","천안시","2010","외장형","개","토이 푸들",9
"충청남도","천안시","2010","내장형","개","토이 푸들",5
"충청남도","천안시","2010","외장형","개","퍼그",2
"충청남도","천안시","2010","인식표","개","퍼그",1
"충청남도","천안시","2010","내장형","개","퍼그",3
"충청남도","천안시","2010","외장형","개","페키니즈",19
"충청남도","천안시","2010","인식표","개","페키니즈",3
"충청남도","천안시","2010","내장형","개","페키니즈",9
"충청남도","천안시","2010","외장형","개","포메라니안",52
"충청남도","천안시","2010","인식표","개","포메라니안",11
"충청남도","천안시","2010","내장형","개","포메라니안",30
"충청남도","천안시","2010","외장형","개","푸들",85
"충청남도","천안시","2010","인식표","개","푸들",18
"충청남도","천안시","2010","내장형","개","푸들",57
"충청남도","천안시","2010","외장형","개","풍산견",4
"충청남도","천안시","2010","내장형","개","풍산견",1
"충청남도","천안시","2010","외장형","개","프렌치 불독",2
"충청남도","천안시","2010","인식표","개","프렌치 불독",1
"충청남도","천안시","2010","내장형","개","프렌치 불독",2
"충청남도","천안시","2010","외장형","개","화이트리트리버",1
"충청남도","천안시","2010","외장형","개","화이트테리어",1
"충청남도","천안시","2001","인식표","개","시츄",5
"충청남도","천안시","2001","내장형","개","시츄",6
"충청남도","천안시","2001","외장형","개","요크셔 테리어",20
"충청남도","천안시","2001","인식표","개","요크셔 테리어",1
"충청남도","천안시","2001","내장형","개","요크셔 테리어",1
"충청남도","천안시","2001","외장형","개","진도견",1
"충청남도","천안시","2001","외장형","개","치와와",3
"충청남도","천안시","2001","외장형","개","코카 스파니엘",2
"충청남도","천안시","2001","인식표","개","코카 스파니엘",1
"충청남도","천안시","2001","내장형","개","코카 스파니엘",1
"충청남도","천안시","2001","내장형","개","토이 푸들",1
"충청남도","천안시","2001","외장형","개","페키니즈",1
"충청남도","천안시","2001","인식표","개","페키니즈",1
"충청남도","천안시","2001","외장형","개","포메라니안",1
"충청남도","천안시","2001","외장형","개","푸들",7
"충청남도","천안시","2001","외장형","개","화이트테리어",1
"충청남도","천안시","2002","외장형","개","골든 리트리버",3
"충청남도","천안시","2002","외장형","개","기타",1
"충청남도","천안시","2002","인식표","개","기타",1
"충청남도","천안시","2002","외장형","개","닥스훈트",1
"충청남도","천안시","2002","외장형","개","말티즈",35
"충청남도","천안시","2002","인식표","개","말티즈",3
"충청남도","천안시","2002","내장형","개","말티즈",14
"충청남도","천안시","2002","외장형","개","미니어쳐 슈나우저",3
"충청남도","천안시","2002","인식표","개","미니어쳐 슈나우저",1
"충청남도","천안시","2002","외장형","개","미니어쳐 핀셔",2
"충청남도","천안시","2002","인식표","개","미니어쳐 핀셔",1
"충청남도","천안시","2002","외장형","개","믹스견",25
"충청남도","천안시","2002","인식표","개","믹스견",1
"충청남도","천안시","2002","내장형","개","믹스견",5
"충청남도","천안시","2002","외장형","개","슈나우져",8
"충청남도","천안시","2002","내장형","개","슈나우져",2
"충청남도","천안시","2002","외장형","개","시츄",34
"충청남도","천안시","2002","인식표","개","시츄",4
"충청남도","천안시","2002","내장형","개","시츄",13
"충청남도","천안시","2002","인식표","개","아메리칸 코카 스파니엘",1
"충청남도","천안시","2002","외장형","개","요크셔 테리어",25
"충청남도","천안시","2002","인식표","개","요크셔 테리어",1
"충청남도","천안시","2002","내장형","개","요크셔 테리어",8
"충청남도","천안시","2002","외장형","개","잭 러셀 테리어",1
"충청남도","천안시","2002","인식표","개","진도견",2
"충청남도","천안시","2002","외장형","개","차이니즈 크레스티드 독",1
"충청남도","천안시","2012","내장형","개","포인터",1
"충청남도","천안시","2012","외장형","개","푸들",169
"충청남도","천안시","2012","인식표","개","푸들",29
"충청남도","천안시","2012","내장형","개","푸들",128
"충청남도","천안시","2012","외장형","개","풍산견",2
"충청남도","천안시","2012","내장형","개","풍산견",2
"충청남도","천안시","2012","외장형","개","프렌치 불독",9
"충청남도","천안시","2012","인식표","개","프렌치 불독",2
"충청남도","천안시","2012","외장형","개","핏불테리어",1
"충청남도","천안시","2012","외장형","개","화이트테리어",3
"충청남도","천안시","2012","외장형","개","휘펫",1
"충청남도","천안시","2013","외장형","개","골든 리트리버",10
"충청남도","천안시","2013","인식표","개","골든 리트리버",1
"충청남도","천안시","2013","내장형","개","골든 리트리버",12
"충청남도","천안시","2013","외장형","개","그레이 하운드",1
"충청남도","천안시","2013","외장형","개","기타",8
"충청남도","천안시","2013","내장형","개","기타",6
"충청남도","천안시","2013","외장형","개","꼬똥 드 뚤레아",2
"충청남도","천안시","2013","내장형","개","꼬똥 드 뚤레아",2
"충청남도","천안시","2013","외장형","개","닥스훈트",27
"충청남도","천안시","2013","인식표","개","닥스훈트",5
"충청남도","천안시","2013","내장형","개","닥스훈트",17
"충청남도","천안시","2013","인식표","개","도베르만",1
"충청남도","천안시","2013","외장형","개","라브라도 리트리버",9
"충청남도","천안시","2013","내장형","개","라브라도 리트리버",10
"충청남도","천안시","2013","외장형","개","라사 압소",1
"충청남도","천안시","2013","내장형","개","라사 압소",1
"충청남도","천안시","2013","내장형","개","레이크랜드 테리어",1
"충청남도","천안시","2013","외장형","개","말라뮤트",1
"충청남도","천안시","2013","내장형","개","말라뮤트",2
"충청남도","천안시","2013","외장형","개","말티즈",362
"충청남도","천안시","2013","인식표","개","말티즈",78
"충청남도","천안시","2013","내장형","개","말티즈",276
"충청남도","천안시","2013","내장형","개","맨체스터테리어",1
"충청남도","천안시","2013","외장형","개","미니어쳐 닥스훈트",3
"충청남도","천안시","2013","내장형","개","미니어쳐 닥스훈트",1
"충청남도","천안시","2013","외장형","개","미니어쳐 슈나우저",1
"충청남도","천안시","2013","인식표","개","미니어쳐 슈나우저",1
"충청남도","천안시","2013","내장형","개","미니어쳐 슈나우저",3
"충청남도","천안시","2013","외장형","개","미니어쳐 푸들",7
"충청남도","천안시","2013","인식표","개","미니어쳐 푸들",3
"충청남도","천안시","2013","내장형","개","미니어쳐 푸들",2
"충청남도","천안시","2013","외장형","개","미니어쳐 핀셔",18
"충청남도","천안시","2013","인식표","개","미니어쳐 핀셔",3
"충청남도","천안시","2013","내장형","개","미니어쳐 핀셔",15
"충청남도","천안시","2013","외장형","개","미디엄 푸들",1
"충청남도","천안시","2017","외장형","개","캐벌리어 킹 찰스 스파니엘",1
"충청남도","천안시","2017","내장형","개","캐벌리어 킹 찰스 스파니엘",3
"충청남도","천안시","2017","외장형","개","코카 스파니엘",5
"충청남도","천안시","2017","인식표","개","코카 스파니엘",1
"충청남도","천안시","2017","내장형","개","코카 스파니엘",11
"충청남도","천안시","2017","내장형","개","코카시안오브차카",1
